id,title,publication_date,description,channel_id,channel_title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,url
TEpTNFHHjNg,Taylor Swift - Shake It Off Outtakes Video #1 - The Cheerleaders (Behind The Scenes Video),2014-09-12T04:01:00Z,"Taylor Swift - Shake It Off Outtakes Video #1 - The Cheerleaders (Behind The Scenes Video)
 
►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,16697408,142123,6126,0,3681,https://www.youtube.com/watch?v=TEpTNFHHjNg
tMhiHrL7rPE,Taylor Swift - Hey Stephen (Taylor's Version) (Lyric Video),2021-04-09T04:00:23Z,"Official lyric video for “Hey Stephen” (Taylor’s Version) – off her Fearless (Taylor’s Version) album. Get the album here: https://taylor.lnk.to/fearlesstaylorsversion. 

►Subscribe to Taylor Swift on YouTube: https://ts.lnk.to/subscribe 
 
►Exclusive Merch: http://taylorswift.lnk.to/store

►Follow Taylor Swift online:
Instagram: http://instagram.com/taylorswift  
Facebook: http://facebook.com/taylorswift  
Tumblr: http://taylorswift.tumblr.com  
Twitter: http://twitter.com/taylorswift13  
Snapchat: http://snapchat.com/add/taylorswift
Website: http://www.taylorswift.com  

►Follow Taylor Nation Online
Instagram: http://instagram.com/taylornation  
Tumblr: http://taylornation.tumblr.com  
Twitter: http://twitter.com/taylornation13
TikTok: http://tiktok.com/@taylornation

Official Lyrics:
 
Hey Stephen, I know looks can be deceiving but I know I saw a light in you 
And as we walked we were talking I didn’t say half the things I wanted to 
Of all the girls tossing rocks at your window I’ll be the one waiting there even when it’s cold Hey Stephen, boy you might have me believing 
I don’t always have to be alone 

Cause I can’t help it if you look like an angel 
Can’t help it if I wanna kiss you in the rain so 
Come feel this magic I’ve been feeling since I met you 
Can’t help it if there’s no one else 
I can’t help myself 

Hey Stephen, I’ve been holding back this feeling so I’ve got some things to say to you 
I’ve seen it all so I thought but I never seen nobody shine the way you do 
The way you walk, way you talk, way you say my name 
It’s beautiful, wonderful don’t you ever change 
Hey Stephen, why are people always leaving I think you and I should stay the same 

Repeat chorus 

They’re dimming the street lights, you’re perfect for me why aren’t you here tonight 
I’m waiting alone now so come on and come out and pull me near 
And shine, shine, shine 

Hey Stephen, I could give you fifty reasons why I should be the one you choose 
All those other girls, well they’re beautiful but would they write a song for you 

I can’t help it if you look like an angel 
Can’t help it if I wanna kiss you in the rain so
Come feel this magic I’ve been feeling since I met you 
Can’t help it if there’s no one else 
I can’t help myself

If you look like an angel 
Can’t help it if I wanna kiss you in the rain so 
Come feel this magic I’ve been feeling since I met you 
Can’t help it if there’s no one else 
I can’t help myself 
Myself, can’t help myself 
I can’t help myself 

#taylorswift #heystephen #fearlesstaylorsversion",UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,3399967,106625,447,0,4843,https://www.youtube.com/watch?v=tMhiHrL7rPE
tMoW5G5LU08,Taylor Swift - Soon You’ll Get Better (Official Audio) ft. The Chicks,2019-08-23T04:00:05Z,"Official audio for ‘Soon You’ll Get Better' performed by Taylor Swift ft. The Chicks. Off her new album ‘Lover.’ Stream/Download the album here: https://TaylorSwift.lnk.to/Loversu

►Subscribe to Taylor Swift on YouTube: https://ts.lnk.to/subscribe

►Exclusive Merch: https://store.taylorswift.com

►Follow Taylor Swift online:
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

►Follow Taylor Nation online:
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13

Official ‘Soon You’ll Get Better’ Lyrics
Written by Taylor Swift & Jack Antonoff

The buttons of my coat were tangled in my hair
In doctor’s ofﬁce lighting
I didn’t tell you I was scared
That was the ﬁrst time we were there
Holy orange bottles
Each night I pray to you
Desperate people ﬁnd faith
So now I pray to Jesus too
And I say to you Ooh, soon you’ll get better
Ooh, soon you’ll get better
Ooh, you’ll get better soon
‘Cause you have to I know delusion when I see it in the mirror
You like the nicer nurses
You make the best of a bad deal
I just pretend it isn’t real
I’ll paint the kitchen neon
I’ll brighten up the sky
I know I’ll never get it
There’s not a day that I won’t try
And I’ll say to you Chorus And I hate to make this all about me
But who am I supposed to talk to?
What am I supposed to do?
If there’s no you This won’t go back to normal
If it ever was
It’s been years of hoping
And I keep saying it because 
‘Cause I have to... Ooh, you’ll get better
Ooh, soon you’ll get better
Ooh, you’ll get better soon Ooh, soon you’ll get better
Ooh, soon you’ll get better
Ooh, you’ll get better soon 
‘Cause you have to

#TaylorSwift #Lover #TaylorSwiftLover

`Music video by Taylor Swift performing Soon You’ll Get Better (Visualizer). © 2019 Taylor Swift",UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,7063375,132813,1306,0,5784,https://www.youtube.com/watch?v=tMoW5G5LU08
tOHcAc3r2kw,Taylor Swift - the lakes (Official Lyric Video),2020-08-18T07:00:15Z,"Official lyric video by Taylor Swift performing “the lakes” – off her album ‘folklore.’ 
Album available here: https://store.taylorswift.com  

►Subscribe to Taylor Swift on YouTube: https://ts.lnk.to/subscribe   
 
►Exclusive Merch: https://store.taylorswift.com   

►Follow Taylor Swift Online 
Instagram: http://www.instagram.com/taylorswift    
Facebook: http://www.facebook.com/taylorswift     
Tumblr: http://taylorswift.tumblr.com   
Twitter: http://www.twitter.com/taylorswift13 
Website: http://www.taylorswift.com 

►Follow Taylor Nation Online 
Instagram: http://www.instagram.com/taylornation   
Tumblr: http://taylornation.tumblr.com    
Twitter: http://www.twitter.com/taylornation13  

#TaylorSwift #thelakes #folklore


Music video by Taylor Swift performing the lakes (Lyric Video). © 2020 Taylor Swift",UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,8311884,300383,2870,0,15655,https://www.youtube.com/watch?v=tOHcAc3r2kw
tP4TTgt4nb0,Taylor Swift - happiness (Official Lyric Video),2020-12-11T05:00:22Z,"Official lyric video by Taylor Swift performing “happiness” – off her evermore album. 
Listen to the album here: https://taylor.lnk.to/evermorealbum 

►Subscribe to Taylor Swift on YouTube: https://ts.lnk.to/subscribe  
 
►Exclusive Merch: http://taylorswift.lnk.to/store 

►Follow Taylor Swift online:
Instagram: http://instagram.com/taylorswift   
Facebook: http://facebook.com/taylorswift    
Tumblr: http://taylorswift.tumblr.com   
Twitter: http://twitter.com/taylorswift13   
Snapchat: http://snapchat.com/add/taylorswift 
Website: http://www.taylorswift.com   

►Follow Taylor Nation Online
Instagram: http://instagram.com/taylornation   
Tumblr: http://taylornation.tumblr.com   
Twitter: http://twitter.com/taylornation13

#TaylorSwift #happiness #evermore

Music video by Taylor Swift performing happiness (Lyric Video). © 2020 Taylor Swift

http://vevo.ly/oOTouE",UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,6004355,155714,949,0,5888,https://www.youtube.com/watch?v=tP4TTgt4nb0
trIjpVH8h88,"Taylor Swift - Beautiful Ghosts (From The Motion Picture ""Cats"" / Lyric Video)",2019-11-15T05:00:10Z,"Lyric video for ‘Beautiful Ghosts’ performed by Taylor Swift from the motion picture CATS. 

Written by Taylor Swift & Andrew Lloyd Webber

Listen/ Download - https://TaylorSwift.lnk.to/BeautifulGhostsID 
Cats coming soon to theaters everywhere

#BeautifulGhosts

Music video by Taylor Swift performing Beautiful Ghosts (From The Motion Picture ""Cats"" / Lyric Video). © 2019 Universal Pictures, a division of Universal City Studios LLC, The Really Useful Group Limited and Taylor Swift, under exclusive licence to Polydor Records, a division of Universal Music Operations Limited",UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,7179036,312759,4669,0,14874,https://www.youtube.com/watch?v=trIjpVH8h88
tvnGBYMe9gM,Taylor Swift - You Belong With Me (Live from New York City),2012-11-06T00:00:26Z,"Music video by Taylor Swift performing You Belong With Me (Live from New York City). © 2012 Big Machine Records, LLC
 
►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,7415617,79633,1943,0,3198,https://www.youtube.com/watch?v=tvnGBYMe9gM
TXJlB9riS1Y,Taylor Swift - Out Of The Woods – The Making Of,2016-02-09T16:55:00Z,"►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,7909767,192216,6899,0,7551,https://www.youtube.com/watch?v=TXJlB9riS1Y
u9raS7-NisU,Taylor Swift - Daylight (Official Audio),2019-08-23T04:00:07Z,"Official audio for ‘Daylight’ performed by Taylor Swift. Off her new album ‘Lover.’ Stream/Download the album here: https://TaylorSwift.lnk.to/Loversu

►Subscribe to Taylor Swift on YouTube: https://ts.lnk.to/subscribe

►Exclusive Merch: https://store.taylorswift.com

►Follow Taylor Swift online:
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

►Follow Taylor Nation online:
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13

Official ‘Daylight’ Lyrics
Written by Taylor Swift 

My love was as cruel as the cities I lived in
Everyone looked worse in the light
There are so many lines that I’ve crossed unforgiven
I’ll tell you the truth but never goodbye I don’t wanna look at anything else now that I saw you
I don’t wanna think of anything else now that I thought of you
I’ve been sleeping so long in a twenty year dark night
And now I see daylight
I only see daylight Luck of the draw only draws the unlucky
And so I became the butt of the joke
I wounded the good and I trusted the wicked
Clearing the air, I breathed in the smoke
Maybe you ran with the wolves and refused to settle down
Maybe I stormed out of every single room in this town
Threw out our cloaks and our daggers because it’s morning now
It’s brighter now, now Chorus And I can still see it all in my mind
All of you, all of me intertwined
I once believed love would be black and white
But it’s golden And I can still see it all in my head
Back and forth from New York
Sneaking in your bed
I once believed love would be burning red
But it’s golden
Like daylight I don’t wanna look at anything else now that I saw you
I could never look away
I don’t wanna think of anything else now that I thought of you
Things will never be the same
I’ve been sleeping so long in a twenty year dark night
And now I see daylight
I only see daylight
I only see daylight
I only see daylight
Like daylight
It’s golden
Like daylight
You gotta step into the daylight
And let it go
Just let it go
Let it go Spoken: 
“I want to be defined by the things that I love. Not the things I hate, not the things I’m afraid of, the things that haunt me in the middle of the night. I just think that... you are what you love.”

#TaylorSwift #Lover #TaylorSwiftLover

© 2019 Taylor Swift",UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,17242102,234857,2344,0,7144,https://www.youtube.com/watch?v=u9raS7-NisU
ukxEKY_7MOc,Taylor Swift - tolerate it (Official Lyric Video),2020-12-11T05:00:26Z,"Official lyric video by Taylor Swift performing “tolerate it” – off her evermore album. 
Listen to the album here: https://taylor.lnk.to/evermorealbum 

►Subscribe to Taylor Swift on YouTube: https://ts.lnk.to/subscribe  
 
►Exclusive Merch: http://taylorswift.lnk.to/store 

►Follow Taylor Swift online:
Instagram: http://instagram.com/taylorswift   
Facebook: http://facebook.com/taylorswift    
Tumblr: http://taylorswift.tumblr.com   
Twitter: http://twitter.com/taylorswift13   
Snapchat: http://snapchat.com/add/taylorswift 
Website: http://www.taylorswift.com   

►Follow Taylor Nation Online
Instagram: http://instagram.com/taylornation   
Tumblr: http://taylornation.tumblr.com   
Twitter: http://twitter.com/taylornation13

#TaylorSwift #tolerateit #evermore

Music video by Taylor Swift performing tolerate it (Lyric Video). © 2020 Taylor Swift

http://vevo.ly/COcUzQ",UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,6847998,170740,1014,0,7017,https://www.youtube.com/watch?v=ukxEKY_7MOc
Ur_wAcYDnuA,Taylor Swift - right where you left me (Official Lyric Video),2021-01-07T05:00:05Z,"Official lyric video by Taylor Swift performing “right where you left me” – off her evermore album (deluxe). Listen to the album here: http://taylor.lnk.to/evermorealbumdlx

►Subscribe to Taylor Swift on YouTube: https://ts.lnk.to/subscribe 
 
►Exclusive Merch: http://taylorswift.lnk.to/store

►Follow Taylor Swift online:
Instagram: http://instagram.com/taylorswift  
Facebook: http://facebook.com/taylorswift  
Tumblr: http://taylorswift.tumblr.com  
Twitter: http://twitter.com/taylorswift13  
Snapchat: http://snapchat.com/add/taylorswift
Website: http://www.taylorswift.com  

►Follow Taylor Nation Online
Instagram: http://instagram.com/taylornation  
Tumblr: http://taylornation.tumblr.com  
Twitter: http://twitter.com/taylornation13 

#taylorswift #rightwhereyouleftme #evermore",UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,8476132,257293,1787,0,13489,https://www.youtube.com/watch?v=Ur_wAcYDnuA
Uxg-ivPGusQ,Taylor Swift - You Need To Calm Down (Live From Paris),2020-05-18T02:00:02Z,"►Subscribe to Taylor Swift on YouTube: https://ts.lnk.to/subscribe

►Exclusive Merch: https://store.taylorswift.com

►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13

#TaylorSwift #LiveFromParis #YouNeedToCalmDown

Music video by Taylor Swift performing You Need To Calm Down (Live From Paris / Audio). © 2020 Taylor Swift

http://vevo.ly/Xl5WdP",UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,414559,24067,195,0,1056,https://www.youtube.com/watch?v=Uxg-ivPGusQ
Uzii44SDYFA,Taylor Swift - cardigan / august / willow (Live From The 63rd GRAMMYs ® / 2021),2021-03-15T23:44:03Z,"“Cardigan / August / Willow” (Live From The 63rd GRAMMYs ® / 2021)

►Subscribe to Taylor Swift on YouTube: https://ts.lnk.to/subscribe ​

►Exclusive Merch: http://taylorswift.lnk.to/store ​

►Follow Taylor Swift online:
Instagram: http://instagram.com/taylorswift ​ 
Facebook: http://facebook.com/taylorswift ​ 
Tumblr: http://taylorswift.tumblr.com ​    
Twitter: http://twitter.com/taylorswift13 ​ 
Snapchat: http://snapchat.com/add/taylorswift  
Website: http://www.taylorswift.com   

►Follow Taylor Nation Online
Instagram: http://instagram.com/taylornation ​ 
Tumblr: http://taylornation.tumblr.com ​   
Twitter: http://twitter.com/taylornation13

#TaylorSwift #folklore #evermore​ #fearlesstaylorsversion

http://vevo.ly/7Qilhu",UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,8286583,546532,5050,0,28246,https://www.youtube.com/watch?v=Uzii44SDYFA
V54CEElTF_U,Taylor Swift - Call It What You Want (Lyric Video),2017-11-03T04:00:01Z,"►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,76924841,1006102,29991,0,51505,https://www.youtube.com/watch?v=V54CEElTF_U
Vgt1d3eAm7A,Taylor Swift - Cornelia Street (Live From Paris),2020-06-22T10:00:21Z,"►Subscribe to Taylor Swift on YouTube: https://ts.lnk.to/subscribe

►Exclusive Merch: https://store.taylorswift.com

►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13

Official ‘Cornelia Street’ Lyrics
Written by Taylor Swift

We were in the backseat
drunk on something stronger
than the drinks in the bar
I rent a place on Cornelia Street,
I say casually in the car
We were a fresh page on the desk
ﬁlling in the blanks as we go
As if the streetlights pointed in an arrowhead
leading us home And I hope I never lose you
Hope it never ends
I’d never walk Cornelia Street again
That’s the kind of heartbreak
Time could never mend
I’d never walk Cornelia Street again
And baby I get mystiﬁed by how
this city screams your name
And baby I’m so terriﬁed of if you ever walk away
I’d never walk Cornelia Street again
I’d never walk Cornelia Street again Windows ﬂung right open
Autumn air, jacket round my shoulders is yours
We bless the rains on Cornelia Street
Memorize the creaks in the ﬂoor
Back when we were card sharks
Playing games
I thought you were leading me on
I packed my bags, left Cornelia Street
Before you even knew I was gone
But then you called
Showed your hand
I turned around before I hit the tunnel
Sat on the roof, you and I Chorus You hold my hand
On the street
Walk me back to that apartment
Years ago we were just inside
Barefoot in the kitchen
Sacred new beginnings
That became my religion
Listen... I hope I never lose you 
I’d never walk Cornelia Street again 
Never again
And baby I get mystiﬁed by how
this city screams your name
And baby I’m so terriﬁed of if you ever walk away
I’d never walk Cornelia Street again
I’d never walk Cornelia Street again
I’d never walk Cornelia Street again
I rent a place on Cornelia Street,
I say casually in the car

#TaylorSwift #LiveFromParis #CorneliaStreet

Music video by Taylor Swift performing Cornelia Street (Live From Paris). © 2020 Taylor Swift",UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,9288580,226731,1675,0,10724,https://www.youtube.com/watch?v=Vgt1d3eAm7A
VikHHWrgb4Y,Taylor Swift - Cornelia Street (Official Audio),2019-08-23T04:00:03Z,"Official audio for ‘Cornelia Street’ performed by Taylor Swift. Off her new album ‘Lover.’ Stream/Download the album here: https://TaylorSwift.lnk.to/Loversu

►Subscribe to Taylor Swift on YouTube: https://ts.lnk.to/subscribe

►Exclusive Merch: https://store.taylorswift.com

►Follow Taylor Swift online:
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

►Follow Taylor Nation online:
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13

Official ‘Cornelia Street’ Lyrics
Written by Taylor Swift

We were in the backseat
drunk on something stronger
than the drinks in the bar
I rent a place on Cornelia Street,
I say casually in the car
We were a fresh page on the desk
ﬁlling in the blanks as we go
As if the streetlights pointed in an arrowhead
leading us home And I hope I never lose you
Hope it never ends
I’d never walk Cornelia Street again
That’s the kind of heartbreak
Time could never mend
I’d never walk Cornelia Street again
And baby I get mystiﬁed by how
this city screams your name
And baby I’m so terriﬁed of if you ever walk away
I’d never walk Cornelia Street again
I’d never walk Cornelia Street again Windows ﬂung right open
Autumn air, jacket round my shoulders is yours
We bless the rains on Cornelia Street
Memorize the creaks in the ﬂoor
Back when we were card sharks
Playing games
I thought you were leading me on
I packed my bags, left Cornelia Street
Before you even knew I was gone
But then you called
Showed your hand
I turned around before I hit the tunnel
Sat on the roof, you and I Chorus You hold my hand
On the street
Walk me back to that apartment
Years ago we were just inside
Barefoot in the kitchen
Sacred new beginnings
That became my religion
Listen... I hope I never lose you 
I’d never walk Cornelia Street again 
Never again
And baby I get mystiﬁed by how
this city screams your name
And baby I’m so terriﬁed of if you ever walk away
I’d never walk Cornelia Street again
I’d never walk Cornelia Street again
I’d never walk Cornelia Street again
I rent a place on Cornelia Street,
I say casually in the car

#TaylorSwift #Lover #TaylorSwiftLover

© 2019 Taylor Swift",UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,21535112,188576,2321,0,6265,https://www.youtube.com/watch?v=VikHHWrgb4Y
vio0RidOMUM,Taylor Swift - Back To December (Live on Letterman),2010-12-08T04:19:32Z,"Music video by Taylor Swift performing Back To December (Live on Letterman). Big Machine Records, LLC.
 
►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,9130310,90129,1258,0,4508,https://www.youtube.com/watch?v=vio0RidOMUM
vMWpIfxvnWo,Taylor Swift - Shake It Off Outtakes Video #4 - The Animators (Behind The Scenes Video),2014-09-17T04:01:00Z,"Taylor Swift - Shake It Off Outtakes Video #4 - The Animators (Behind The Scenes Video)
 
►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,6074135,51645,2099,0,1479,https://www.youtube.com/watch?v=vMWpIfxvnWo
vNoKguSdy4Y,Taylor Swift - I Knew You Were Trouble,2012-12-14T22:15:07Z,"Music video by Taylor Swift performing I Knew You Were Trouble. © 2012 Big Machine Records, LLC
 
►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,482164971,3318036,169152,0,268442,https://www.youtube.com/watch?v=vNoKguSdy4Y
VsKoOH6DVys,Taylor Swift - London Boy (Official Audio),2019-08-23T04:00:03Z,"Official audio for ‘London Boy’ performed by Taylor Swift. Off her new album ‘Lover.’ Stream/Download the album here: https://TaylorSwift.lnk.to/Loversu

►Subscribe to Taylor Swift on YouTube: https://ts.lnk.to/subscribe

►Exclusive Merch: https://store.taylorswift.com

►Follow Taylor Swift online:
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

►Follow Taylor Nation online:
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13

Official ‘London Boy’ Lyrics
Written by Taylor Swift, Jack Antonoff, Cautious Clay & Mark Anthony Spears

Idris Elba: We can go driving in, on my scooter, ah you know, just round London
James Corden: Oh I love my hometown
As much as Motown
I love SoCal
And you know I love Springsteen
Faded blue jeans
Tennessee whiskey
But something happened
I heard him laughing
I saw the dimples ﬁrst and
then I heard the accent
They say home is where the heart is
But that’s not where mine lives You know I love a London boy
I enjoy walking Camden Market
in the afternoon 
He likes my American smile
Like a child when our eyes meet 
Darling, I fancy you
Took me back to Highgate
Met all of his best mates
So I guess
All the rumors are true
You know I love a London boy
Boy, I fancy you Now I love high tea
Stories from uni and the West End
You can ﬁnd me in the pub, we
Are watchin’ rugby
With his school friends
Show me a gray sky
A rainy cab ride
Babes, don’t threaten me with a good time
They say home is where the heart is
But God I love the English... You know I love a London boy
I enjoy nights in Brixton,
Shoreditch in the afternoon
He likes my American smile
Like a child when our eyes meet 
Darling I fancy you
Took me back to Highgate
Met all of his best mates
So I guess
All the rumors are true
You know I love a London boy
Boy, I fancy you So please show me Hackney
Doesn’t have to be Louis V
Up on Bond Street
Just wanna be with you, wanna be with you
Stick with me, I’m your queen
Like a Tennessee Stella McCartney
On the Heath
Just wanna be with you, wanna be with you, wanna be with you You know I love a London boy, I enjoy walking Soho drinking in the afternoon 
He likes my American smile
Like a child when our eyes meet
Darling I fancy you
Took me back to Highgate
Met all of his best mates
So I guess
All the rumors are true
You know I love a London boy
Boy, I fancy you So please show me Hackney
Doesn’t have to be Louis V
Up on Bond Street
Just wanna be with you, wanna be with you
Stick with me, I’m your queen
Like a Tennessee Stella McCartney
On the Heath
Just wanna be with you, wanna be with you, wanna be with you

#TaylorSwift #Lover #TaylorSwiftLover

© 2019 Taylor Swift

Music video by Taylor Swift performing London Boy (Visualizer). © 2019 Taylor Swift

http://vevo.ly/LiveDV",UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,15104210,174488,2378,0,8987,https://www.youtube.com/watch?v=VsKoOH6DVys
