artists,available_markets,disc_number,duration_ms,explicit,href,id,is_local,name,popularity,preview_url,track_number,type,uri,album.album_type,album.artists,album.available_markets,album.href,album.id,album.images,album.name,album.release_date,album.release_date_precision,album.total_tracks,album.type,album.uri,album.external_urls.spotify,external_ids.isrc,external_urls.spotify
,,1,245290,FALSE,https://api.spotify.com/v1/tracks/6ON9UuIq49xXY9GPmHIYRp,6ON9UuIq49xXY9GPmHIYRp,FALSE,The Best Day (Taylor’s Version),61,NA,12,track,spotify:track:6ON9UuIq49xXY9GPmHIYRp,album,,,https://api.spotify.com/v1/albums/4hDok0OAJd57SGIT8xuWJH,4hDok0OAJd57SGIT8xuWJH,,Fearless (Taylor's Version),2021-04-09,day,26,album,spotify:album:4hDok0OAJd57SGIT8xuWJH,https://open.spotify.com/album/4hDok0OAJd57SGIT8xuWJH,USUG12100628,https://open.spotify.com/track/6ON9UuIq49xXY9GPmHIYRp
,,1,279359,FALSE,https://api.spotify.com/v1/tracks/3ExweHKZF9B752DPQByRVT,3ExweHKZF9B752DPQByRVT,FALSE,Change (Taylor’s Version),60,NA,13,track,spotify:track:3ExweHKZF9B752DPQByRVT,album,,,https://api.spotify.com/v1/albums/4hDok0OAJd57SGIT8xuWJH,4hDok0OAJd57SGIT8xuWJH,,Fearless (Taylor's Version),2021-04-09,day,26,album,spotify:album:4hDok0OAJd57SGIT8xuWJH,https://open.spotify.com/album/4hDok0OAJd57SGIT8xuWJH,USUG12100629,https://open.spotify.com/track/3ExweHKZF9B752DPQByRVT
,,1,237580,FALSE,https://api.spotify.com/v1/tracks/2m3ObD945KvpE5y9A1eUWm,2m3ObD945KvpE5y9A1eUWm,FALSE,Jump Then Fall (Taylor’s Version),61,NA,14,track,spotify:track:2m3ObD945KvpE5y9A1eUWm,album,,,https://api.spotify.com/v1/albums/4hDok0OAJd57SGIT8xuWJH,4hDok0OAJd57SGIT8xuWJH,,Fearless (Taylor's Version),2021-04-09,day,26,album,spotify:album:4hDok0OAJd57SGIT8xuWJH,https://open.spotify.com/album/4hDok0OAJd57SGIT8xuWJH,USUG12100630,https://open.spotify.com/track/2m3ObD945KvpE5y9A1eUWm
,,1,312107,FALSE,https://api.spotify.com/v1/tracks/0tQ9vBYpldCuikPsbgOVKA,0tQ9vBYpldCuikPsbgOVKA,FALSE,Untouchable (Taylor’s Version),61,NA,15,track,spotify:track:0tQ9vBYpldCuikPsbgOVKA,album,,,https://api.spotify.com/v1/albums/4hDok0OAJd57SGIT8xuWJH,4hDok0OAJd57SGIT8xuWJH,,Fearless (Taylor's Version),2021-04-09,day,26,album,spotify:album:4hDok0OAJd57SGIT8xuWJH,https://open.spotify.com/album/4hDok0OAJd57SGIT8xuWJH,USUG12100631,https://open.spotify.com/track/0tQ9vBYpldCuikPsbgOVKA
,,1,267833,FALSE,https://api.spotify.com/v1/tracks/01QdEx6kFr78ZejhQtWR5m,01QdEx6kFr78ZejhQtWR5m,FALSE,Forever & Always (Piano Version) (Taylor’s Version),62,NA,16,track,spotify:track:01QdEx6kFr78ZejhQtWR5m,album,,,https://api.spotify.com/v1/albums/4hDok0OAJd57SGIT8xuWJH,4hDok0OAJd57SGIT8xuWJH,,Fearless (Taylor's Version),2021-04-09,day,26,album,spotify:album:4hDok0OAJd57SGIT8xuWJH,https://open.spotify.com/album/4hDok0OAJd57SGIT8xuWJH,USUG12100632,https://open.spotify.com/track/01QdEx6kFr78ZejhQtWR5m
,,1,237338,FALSE,https://api.spotify.com/v1/tracks/1n2wszmJyVkw6FHqyLnQsY,1n2wszmJyVkw6FHqyLnQsY,FALSE,Come In With The Rain (Taylor’s Version),60,NA,17,track,spotify:track:1n2wszmJyVkw6FHqyLnQsY,album,,,https://api.spotify.com/v1/albums/4hDok0OAJd57SGIT8xuWJH,4hDok0OAJd57SGIT8xuWJH,,Fearless (Taylor's Version),2021-04-09,day,26,album,spotify:album:4hDok0OAJd57SGIT8xuWJH,https://open.spotify.com/album/4hDok0OAJd57SGIT8xuWJH,USUG12100633,https://open.spotify.com/track/1n2wszmJyVkw6FHqyLnQsY
,,1,263865,FALSE,https://api.spotify.com/v1/tracks/51A8eKvvZz9uydvIZ7xRSV,51A8eKvvZz9uydvIZ7xRSV,FALSE,Superstar (Taylor’s Version),59,NA,18,track,spotify:track:51A8eKvvZz9uydvIZ7xRSV,album,,,https://api.spotify.com/v1/albums/4hDok0OAJd57SGIT8xuWJH,4hDok0OAJd57SGIT8xuWJH,,Fearless (Taylor's Version),2021-04-09,day,26,album,spotify:album:4hDok0OAJd57SGIT8xuWJH,https://open.spotify.com/album/4hDok0OAJd57SGIT8xuWJH,USUG12100634,https://open.spotify.com/track/51A8eKvvZz9uydvIZ7xRSV
,,1,238443,FALSE,https://api.spotify.com/v1/tracks/1cSFlSBdpT4F5vb1frQ231,1cSFlSBdpT4F5vb1frQ231,FALSE,The Other Side Of The Door (Taylor’s Version),63,NA,19,track,spotify:track:1cSFlSBdpT4F5vb1frQ231,album,,,https://api.spotify.com/v1/albums/4hDok0OAJd57SGIT8xuWJH,4hDok0OAJd57SGIT8xuWJH,,Fearless (Taylor's Version),2021-04-09,day,26,album,spotify:album:4hDok0OAJd57SGIT8xuWJH,https://open.spotify.com/album/4hDok0OAJd57SGIT8xuWJH,USUG12100635,https://open.spotify.com/track/1cSFlSBdpT4F5vb1frQ231
,,1,241822,FALSE,https://api.spotify.com/v1/tracks/2JoJrsEV15OzbijS47lids,2JoJrsEV15OzbijS47lids,FALSE,Today Was A Fairytale (Taylor’s Version),61,NA,20,track,spotify:track:2JoJrsEV15OzbijS47lids,album,,,https://api.spotify.com/v1/albums/4hDok0OAJd57SGIT8xuWJH,4hDok0OAJd57SGIT8xuWJH,,Fearless (Taylor's Version),2021-04-09,day,26,album,spotify:album:4hDok0OAJd57SGIT8xuWJH,https://open.spotify.com/album/4hDok0OAJd57SGIT8xuWJH,USUG12100636,https://open.spotify.com/track/2JoJrsEV15OzbijS47lids
,,1,220839,FALSE,https://api.spotify.com/v1/tracks/4CHpVfAhuxNJ3ibExe6kxO,4CHpVfAhuxNJ3ibExe6kxO,FALSE,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),62,NA,21,track,spotify:track:4CHpVfAhuxNJ3ibExe6kxO,album,,,https://api.spotify.com/v1/albums/4hDok0OAJd57SGIT8xuWJH,4hDok0OAJd57SGIT8xuWJH,,Fearless (Taylor's Version),2021-04-09,day,26,album,spotify:album:4hDok0OAJd57SGIT8xuWJH,https://open.spotify.com/album/4hDok0OAJd57SGIT8xuWJH,USUG12100637,https://open.spotify.com/track/4CHpVfAhuxNJ3ibExe6kxO
,,1,277591,FALSE,https://api.spotify.com/v1/tracks/2CYVETnhM9aytqrazYYwrK,2CYVETnhM9aytqrazYYwrK,FALSE,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),73,NA,22,track,spotify:track:2CYVETnhM9aytqrazYYwrK,album,,,https://api.spotify.com/v1/albums/4hDok0OAJd57SGIT8xuWJH,4hDok0OAJd57SGIT8xuWJH,,Fearless (Taylor's Version),2021-04-09,day,26,album,spotify:album:4hDok0OAJd57SGIT8xuWJH,https://open.spotify.com/album/4hDok0OAJd57SGIT8xuWJH,USUG12100638,https://open.spotify.com/track/2CYVETnhM9aytqrazYYwrK
,,1,244236,FALSE,https://api.spotify.com/v1/tracks/34V9RiEPe8MNdU32qJsJa1,34V9RiEPe8MNdU32qJsJa1,FALSE,We Were Happy (Taylor’s Version) (From The Vault),64,NA,23,track,spotify:track:34V9RiEPe8MNdU32qJsJa1,album,,,https://api.spotify.com/v1/albums/4hDok0OAJd57SGIT8xuWJH,4hDok0OAJd57SGIT8xuWJH,,Fearless (Taylor's Version),2021-04-09,day,26,album,spotify:album:4hDok0OAJd57SGIT8xuWJH,https://open.spotify.com/album/4hDok0OAJd57SGIT8xuWJH,USUG12100639,https://open.spotify.com/track/34V9RiEPe8MNdU32qJsJa1
,,1,189495,FALSE,https://api.spotify.com/v1/tracks/7eResoqEJJAVTkQYSqvO3P,7eResoqEJJAVTkQYSqvO3P,FALSE,That’s When (feat. Keith Urban) (Taylor’s Version) (From The Vault),66,NA,24,track,spotify:track:7eResoqEJJAVTkQYSqvO3P,album,,,https://api.spotify.com/v1/albums/4hDok0OAJd57SGIT8xuWJH,4hDok0OAJd57SGIT8xuWJH,,Fearless (Taylor's Version),2021-04-09,day,26,album,spotify:album:4hDok0OAJd57SGIT8xuWJH,https://open.spotify.com/album/4hDok0OAJd57SGIT8xuWJH,USUG12100640,https://open.spotify.com/track/7eResoqEJJAVTkQYSqvO3P
,,1,208608,FALSE,https://api.spotify.com/v1/tracks/4uuEGH5SVuzkkSFjo2DEiY,4uuEGH5SVuzkkSFjo2DEiY,FALSE,Don’t You (Taylor’s Version) (From The Vault),64,NA,25,track,spotify:track:4uuEGH5SVuzkkSFjo2DEiY,album,,,https://api.spotify.com/v1/albums/4hDok0OAJd57SGIT8xuWJH,4hDok0OAJd57SGIT8xuWJH,,Fearless (Taylor's Version),2021-04-09,day,26,album,spotify:album:4hDok0OAJd57SGIT8xuWJH,https://open.spotify.com/album/4hDok0OAJd57SGIT8xuWJH,USUG12100641,https://open.spotify.com/track/4uuEGH5SVuzkkSFjo2DEiY
,,1,242157,FALSE,https://api.spotify.com/v1/tracks/4qUijfYU8EoIWiY6oSyrgT,4qUijfYU8EoIWiY6oSyrgT,FALSE,Bye Bye Baby (Taylor’s Version) (From The Vault),63,NA,26,track,spotify:track:4qUijfYU8EoIWiY6oSyrgT,album,,,https://api.spotify.com/v1/albums/4hDok0OAJd57SGIT8xuWJH,4hDok0OAJd57SGIT8xuWJH,,Fearless (Taylor's Version),2021-04-09,day,26,album,spotify:album:4hDok0OAJd57SGIT8xuWJH,https://open.spotify.com/album/4hDok0OAJd57SGIT8xuWJH,USUG12100642,https://open.spotify.com/track/4qUijfYU8EoIWiY6oSyrgT
